cell	cell_label	relation	relation_label	sense	asserted	pr	pr_label	cd_synonym	uniprot_human	uniprot_mouse	xrefs
CL:0000903	natural T-regulatory cell	RO:0002104	has plasma membrane part	positive	no	PR:000001004	CD4 molecule		UniProtKB:P01730	UniProtKB:P06332	PIRSF:PIRSF001977
CL:0000903	natural T-regulatory cell	BFO:0000051	has part	positive	no	PR:000001318	L-selectin	LNHR; LYAM1; Ly22	UniProtKB:P14151	UniProtKB:P18337	PIRSF:PIRSF002421
CL:0000903	natural T-regulatory cell	RO:0002104	has plasma membrane part	positive	yes	PR:000001318	L-selectin	LNHR; LYAM1; Ly22	UniProtKB:P14151	UniProtKB:P18337	PIRSF:PIRSF002421
CL:0000903	natural T-regulatory cell	BFO:0000051	has part	positive	yes	PR:000001350	forkhead box protein P3	IPEX; JM2	UniProtKB:Q9BZS1	UniProtKB:Q99JB6	
CL:0000903	natural T-regulatory cell	BFO:0000051	has part	positive	no	PR:000001380	interleukin-2 receptor subunit alpha	Il2r	UniProtKB:P01589	UniProtKB:P01590	IUPHARobj:1695; PIRSF:PIRSF001954
CL:0000903	natural T-regulatory cell	RO:0002104	has plasma membrane part	positive	no	PR:000001380	interleukin-2 receptor subunit alpha	Il2r	UniProtKB:P01589	UniProtKB:P01590	IUPHARobj:1695; PIRSF:PIRSF001954
CL:0000903	natural T-regulatory cell	BFO:0000051	has part	positive	no	PR:000001852	cytotoxic T-lymphocyte protein 4	CD152	UniProtKB:P16410	UniProtKB:P09793	IUPHARobj:2743
CL:0000903	natural T-regulatory cell	RO:0002104	has plasma membrane part	positive	yes	PR:000001852	cytotoxic T-lymphocyte protein 4	CD152	UniProtKB:P16410	UniProtKB:P09793	IUPHARobj:2743
CL:0000903	natural T-regulatory cell	BFO:0000051	has part	positive	no	PR:000001869	interleukin-7 receptor subunit alpha		UniProtKB:P16871	UniProtKB:P16872	IUPHARobj:1698; PIRSF:PIRSF001960
CL:0000903	natural T-regulatory cell	RO:0002104	has plasma membrane part	positive	no	PR:000001869	interleukin-7 receptor subunit alpha		UniProtKB:P16871	UniProtKB:P16872	IUPHARobj:1698; PIRSF:PIRSF001960
CL:0000903	natural T-regulatory cell	BFO:0000051	has part	positive	no	PR:000018263					
CL:0000903	natural T-regulatory cell	RO:0002104	has plasma membrane part	positive	no	PR:000018263					
CL:0000903	natural T-regulatory cell	BFO:0000051	has part	positive	no	PR:000064867					
CL:0000903	natural T-regulatory cell	RO:0002104	has plasma membrane part	positive	no	PR:000064867					
CL:0000904	central memory CD4-positive, alpha-beta T cell	CL:4030046	lacks_plasma_membrane_part	negative	no	PR:000000001	protein				
CL:0000904	central memory CD4-positive, alpha-beta T cell	CL:4030046	lacks_plasma_membrane_part	negative	no	PR:000001006	receptor-type tyrosine-protein phosphatase C	CD45	UniProtKB:P08575	UniProtKB:P06800	IUPHARobj:1852; PIRSF:PIRSF002004
CL:0000904	central memory CD4-positive, alpha-beta T cell	CL:4030046	lacks_plasma_membrane_part	negative	yes	PR:000001015	receptor-type tyrosine-protein phosphatase C isoform CD45RA		UniProtKB:P08575-8		
CL:0000904	central memory CD4-positive, alpha-beta T cell	CL:4030046	lacks_plasma_membrane_part	negative	no	PR:000001380	interleukin-2 receptor subunit alpha	Il2r	UniProtKB:P01589	UniProtKB:P01590	IUPHARobj:1695; PIRSF:PIRSF001954
CL:0000904	central memory CD4-positive, alpha-beta T cell	CL:4030046	lacks_plasma_membrane_part	negative	no	PR:000018263					
CL:0000904	central memory CD4-positive, alpha-beta T cell	CL:4030046	lacks_plasma_membrane_part	negative	no	PR:000025402	T cell receptor co-receptor CD8				
CL:0000904	central memory CD4-positive, alpha-beta T cell	CL:4030046	lacks_plasma_membrane_part	negative	no	PR:000050216					
CL:0000904	central memory CD4-positive, alpha-beta T cell	CL:4030046	lacks_plasma_membrane_part	negative	no	PR:000064867					
CL:0000904	central memory CD4-positive, alpha-beta T cell	BFO:0000051	has part	positive	no	PR:000000001	protein				
CL:0000904	central memory CD4-positive, alpha-beta T cell	RO:0002104	has plasma membrane part	positive	no	PR:000000001	protein				
CL:0000904	central memory CD4-positive, alpha-beta T cell	BFO:0000051	has part	positive	no	PR:000001004	CD4 molecule		UniProtKB:P01730	UniProtKB:P06332	PIRSF:PIRSF001977
CL:0000904	central memory CD4-positive, alpha-beta T cell	RO:0002104	has plasma membrane part	positive	no	PR:000001004	CD4 molecule		UniProtKB:P01730	UniProtKB:P06332	PIRSF:PIRSF001977
CL:0000904	central memory CD4-positive, alpha-beta T cell	BFO:0000051	has part	positive	no	PR:000001006	receptor-type tyrosine-protein phosphatase C	CD45	UniProtKB:P08575	UniProtKB:P06800	IUPHARobj:1852; PIRSF:PIRSF002004
CL:0000904	central memory CD4-positive, alpha-beta T cell	RO:0002104	has plasma membrane part	positive	no	PR:000001006	receptor-type tyrosine-protein phosphatase C	CD45	UniProtKB:P08575	UniProtKB:P06800	IUPHARobj:1852; PIRSF:PIRSF002004
CL:0000904	central memory CD4-positive, alpha-beta T cell	BFO:0000051	has part	positive	no	PR:000001017	receptor-type tyrosine-protein phosphatase C isoform CD45RO	T200	UniProtKB:P08575-4		
CL:0000904	central memory CD4-positive, alpha-beta T cell	RO:0002104	has plasma membrane part	positive	no	PR:000001017	receptor-type tyrosine-protein phosphatase C isoform CD45RO	T200	UniProtKB:P08575-4		
CL:0000904	central memory CD4-positive, alpha-beta T cell	RO:0002104	has plasma membrane part	positive	no	PR:000001094					
CL:0000904	central memory CD4-positive, alpha-beta T cell	BFO:0000051	has part	positive	no	PR:000001094					
CL:0000904	central memory CD4-positive, alpha-beta T cell	RO:0002104	has plasma membrane part	positive	no	PR:000001128					
CL:0000904	central memory CD4-positive, alpha-beta T cell	BFO:0000051	has part	positive	no	PR:000001128					
CL:0000904	central memory CD4-positive, alpha-beta T cell	BFO:0000051	has part	positive	no	PR:000001203	C-C chemokine receptor type 7	CMKBR7; EBI1; EVI1; Ebi1h	UniProtKB:P32248	UniProtKB:P47774	IUPHARobj:64
CL:0000904	central memory CD4-positive, alpha-beta T cell	RO:0002104	has plasma membrane part	positive	yes	PR:000001203	C-C chemokine receptor type 7	CMKBR7; EBI1; EVI1; Ebi1h	UniProtKB:P32248	UniProtKB:P47774	IUPHARobj:64
CL:0000904	central memory CD4-positive, alpha-beta T cell	BFO:0000051	has part	positive	no	PR:000001869	interleukin-7 receptor subunit alpha		UniProtKB:P16871	UniProtKB:P16872	IUPHARobj:1698; PIRSF:PIRSF001960
CL:0000904	central memory CD4-positive, alpha-beta T cell	RO:0002104	has plasma membrane part	positive	no	PR:000001869	interleukin-7 receptor subunit alpha		UniProtKB:P16871	UniProtKB:P16872	IUPHARobj:1698; PIRSF:PIRSF001960
CL:0000904	central memory CD4-positive, alpha-beta T cell	RO:0002104	has plasma membrane part	positive	no	PR:000018263					
CL:0000904	central memory CD4-positive, alpha-beta T cell	BFO:0000051	has part	positive	no	PR:000018263					
CL:0000904	central memory CD4-positive, alpha-beta T cell	RO:0002104	has plasma membrane part	positive	no	PR:000030035					
CL:0000904	central memory CD4-positive, alpha-beta T cell	BFO:0000051	has part	positive	no	PR:000030035					
CL:0000904	central memory CD4-positive, alpha-beta T cell	RO:0002104	has plasma membrane part	positive	no	PR:000064867					
CL:0000904	central memory CD4-positive, alpha-beta T cell	BFO:0000051	has part	positive	no	PR:000064867					
CL:0000905	effector memory CD4-positive, alpha-beta T cell	CL:4030046	lacks_plasma_membrane_part	negative	no	PR:000000001	protein				
CL:0000905	effector memory CD4-positive, alpha-beta T cell	CL:4030046	lacks_plasma_membrane_part	negative	no	PR:000001006	receptor-type tyrosine-protein phosphatase C	CD45	UniProtKB:P08575	UniProtKB:P06800	IUPHARobj:1852; PIRSF:PIRSF002004
CL:0000905	effector memory CD4-positive, alpha-beta T cell	CL:4030046	lacks_plasma_membrane_part	negative	yes	PR:000001015	receptor-type tyrosine-protein phosphatase C isoform CD45RA		UniProtKB:P08575-8		
CL:0000905	effector memory CD4-positive, alpha-beta T cell	CL:4030046	lacks_plasma_membrane_part	negative	no	PR:000001094					
CL:0000905	effector memory CD4-positive, alpha-beta T cell	CL:4030046	lacks_plasma_membrane_part	negative	no	PR:000001128					
CL:0000905	effector memory CD4-positive, alpha-beta T cell	CL:4030046	lacks_plasma_membrane_part	negative	yes	PR:000001203	C-C chemokine receptor type 7	CMKBR7; EBI1; EVI1; Ebi1h	UniProtKB:P32248	UniProtKB:P47774	IUPHARobj:64
CL:0000905	effector memory CD4-positive, alpha-beta T cell	CL:4030046	lacks_plasma_membrane_part	negative	no	PR:000001380	interleukin-2 receptor subunit alpha	Il2r	UniProtKB:P01589	UniProtKB:P01590	IUPHARobj:1695; PIRSF:PIRSF001954
CL:0000905	effector memory CD4-positive, alpha-beta T cell	CL:4030046	lacks_plasma_membrane_part	negative	no	PR:000018263					
CL:0000905	effector memory CD4-positive, alpha-beta T cell	CL:4030046	lacks_plasma_membrane_part	negative	no	PR:000025402	T cell receptor co-receptor CD8				
CL:0000905	effector memory CD4-positive, alpha-beta T cell	CL:4030046	lacks_plasma_membrane_part	negative	no	PR:000030035					
CL:0000905	effector memory CD4-positive, alpha-beta T cell	CL:4030046	lacks_plasma_membrane_part	negative	no	PR:000050216					
CL:0000905	effector memory CD4-positive, alpha-beta T cell	CL:4030046	lacks_plasma_membrane_part	negative	no	PR:000064867					
CL:0000905	effector memory CD4-positive, alpha-beta T cell	RO:0002104	has plasma membrane part	positive	no	PR:000000001	protein				
CL:0000905	effector memory CD4-positive, alpha-beta T cell	BFO:0000051	has part	positive	no	PR:000000001	protein				
CL:0000905	effector memory CD4-positive, alpha-beta T cell	RO:0002104	has plasma membrane part	positive	no	PR:000001004	CD4 molecule		UniProtKB:P01730	UniProtKB:P06332	PIRSF:PIRSF001977
CL:0000905	effector memory CD4-positive, alpha-beta T cell	BFO:0000051	has part	positive	no	PR:000001004	CD4 molecule		UniProtKB:P01730	UniProtKB:P06332	PIRSF:PIRSF001977
CL:0000905	effector memory CD4-positive, alpha-beta T cell	RO:0002104	has plasma membrane part	positive	no	PR:000001006	receptor-type tyrosine-protein phosphatase C	CD45	UniProtKB:P08575	UniProtKB:P06800	IUPHARobj:1852; PIRSF:PIRSF002004
CL:0000905	effector memory CD4-positive, alpha-beta T cell	BFO:0000051	has part	positive	no	PR:000001006	receptor-type tyrosine-protein phosphatase C	CD45	UniProtKB:P08575	UniProtKB:P06800	IUPHARobj:1852; PIRSF:PIRSF002004
CL:0000905	effector memory CD4-positive, alpha-beta T cell	RO:0002104	has plasma membrane part	positive	no	PR:000001017	receptor-type tyrosine-protein phosphatase C isoform CD45RO	T200	UniProtKB:P08575-4		
CL:0000905	effector memory CD4-positive, alpha-beta T cell	BFO:0000051	has part	positive	no	PR:000001017	receptor-type tyrosine-protein phosphatase C isoform CD45RO	T200	UniProtKB:P08575-4		
CL:0000905	effector memory CD4-positive, alpha-beta T cell	RO:0002104	has plasma membrane part	positive	no	PR:000001869	interleukin-7 receptor subunit alpha		UniProtKB:P16871	UniProtKB:P16872	IUPHARobj:1698; PIRSF:PIRSF001960
CL:0000905	effector memory CD4-positive, alpha-beta T cell	BFO:0000051	has part	positive	no	PR:000001869	interleukin-7 receptor subunit alpha		UniProtKB:P16871	UniProtKB:P16872	IUPHARobj:1698; PIRSF:PIRSF001960
CL:0000905	effector memory CD4-positive, alpha-beta T cell	RO:0002104	has plasma membrane part	positive	no	PR:000018263					
CL:0000905	effector memory CD4-positive, alpha-beta T cell	BFO:0000051	has part	positive	no	PR:000018263					
CL:0000905	effector memory CD4-positive, alpha-beta T cell	RO:0002104	has plasma membrane part	positive	no	PR:000064867					
CL:0000905	effector memory CD4-positive, alpha-beta T cell	BFO:0000051	has part	positive	no	PR:000064867					
CL:0000906	activated CD8-positive, alpha-beta T cell	CL:4030046	lacks_plasma_membrane_part	negative	no	PR:000000001	protein				
CL:0000906	activated CD8-positive, alpha-beta T cell	CL:4030046	lacks_plasma_membrane_part	negative	no	PR:000001004	CD4 molecule		UniProtKB:P01730	UniProtKB:P06332	PIRSF:PIRSF001977
CL:0000906	activated CD8-positive, alpha-beta T cell	CL:4030046	lacks_plasma_membrane_part	negative	no	PR:000001094					
CL:0000906	activated CD8-positive, alpha-beta T cell	CL:4030046	lacks_plasma_membrane_part	negative	no	PR:000001128					
CL:0000906	activated CD8-positive, alpha-beta T cell	CL:4030046	lacks_plasma_membrane_part	negative	yes	PR:000001203	C-C chemokine receptor type 7	CMKBR7; EBI1; EVI1; Ebi1h	UniProtKB:P32248	UniProtKB:P47774	IUPHARobj:64
CL:0000906	activated CD8-positive, alpha-beta T cell	CL:4030046	lacks_plasma_membrane_part	negative	yes	PR:000001318	L-selectin	LNHR; LYAM1; Ly22	UniProtKB:P14151	UniProtKB:P18337	PIRSF:PIRSF002421
CL:0000906	activated CD8-positive, alpha-beta T cell	CL:4030046	lacks_plasma_membrane_part	negative	yes	PR:000001869	interleukin-7 receptor subunit alpha		UniProtKB:P16871	UniProtKB:P16872	IUPHARobj:1698; PIRSF:PIRSF001960
CL:0000906	activated CD8-positive, alpha-beta T cell	CL:4030046	lacks_plasma_membrane_part	negative	no	PR:000018263					
CL:0000906	activated CD8-positive, alpha-beta T cell	CL:4030046	lacks_plasma_membrane_part	negative	no	PR:000030035					
CL:0000906	activated CD8-positive, alpha-beta T cell	CL:4030046	lacks_plasma_membrane_part	negative	no	PR:000064867					
CL:0000906	activated CD8-positive, alpha-beta T cell	RO:0002104	has plasma membrane part	positive	no	PR:000000001	protein				
CL:0000906	activated CD8-positive, alpha-beta T cell	BFO:0000051	has part	positive	no	PR:000000001	protein				
CL:0000906	activated CD8-positive, alpha-beta T cell	BFO:0000051	has part	positive	no	PR:000001084	T-cell surface glycoprotein CD8 alpha chain	MAL; Lyt-2; Lyt2	UniProtKB:P01732	UniProtKB:P01731	
CL:0000906	activated CD8-positive, alpha-beta T cell	BFO:0000051	has part	positive	no	PR:000001085					
CL:0000906	activated CD8-positive, alpha-beta T cell	RO:0002104	has plasma membrane part	positive	yes	PR:000001343	CD69 molecule	CLEC2C	UniProtKB:Q07108	UniProtKB:P37217	
CL:0000906	activated CD8-positive, alpha-beta T cell	BFO:0000051	has part	positive	no	PR:000001343	CD69 molecule	CLEC2C	UniProtKB:Q07108	UniProtKB:P37217	
CL:0000906	activated CD8-positive, alpha-beta T cell	RO:0002104	has plasma membrane part	positive	yes	PR:000001380	interleukin-2 receptor subunit alpha	Il2r	UniProtKB:P01589	UniProtKB:P01590	IUPHARobj:1695; PIRSF:PIRSF001954
CL:0000906	activated CD8-positive, alpha-beta T cell	BFO:0000051	has part	positive	no	PR:000001380	interleukin-2 receptor subunit alpha	Il2r	UniProtKB:P01589	UniProtKB:P01590	IUPHARobj:1695; PIRSF:PIRSF001954
CL:0000906	activated CD8-positive, alpha-beta T cell	BFO:0000051	has part	positive	no	PR:000018263					
CL:0000906	activated CD8-positive, alpha-beta T cell	RO:0002104	has plasma membrane part	positive	no	PR:000018263					
CL:0000906	activated CD8-positive, alpha-beta T cell	BFO:0000051	has part	positive	no	PR:000018335					
CL:0000906	activated CD8-positive, alpha-beta T cell	BFO:0000051	has part	positive	no	PR:000018337					
CL:0000906	activated CD8-positive, alpha-beta T cell	BFO:0000051	has part	positive	no	PR:000025402	T cell receptor co-receptor CD8				
CL:0000906	activated CD8-positive, alpha-beta T cell	RO:0002104	has plasma membrane part	positive	no	PR:000025402	T cell receptor co-receptor CD8				
CL:0000906	activated CD8-positive, alpha-beta T cell	BFO:0000051	has part	positive	no	PR:000025403	T-cell surface glycoprotein CD8 alpha chain isoform 1		UniProtKB:P01732-1		
CL:0000906	activated CD8-positive, alpha-beta T cell	BFO:0000051	has part	positive	no	PR:000025405					
CL:0000906	activated CD8-positive, alpha-beta T cell	BFO:0000051	has part	positive	no	PR:000025406					
CL:0000906	activated CD8-positive, alpha-beta T cell	BFO:0000051	has part	positive	no	PR:000025407					
CL:0000906	activated CD8-positive, alpha-beta T cell	BFO:0000051	has part	positive	no	PR:000025408					
CL:0000906	activated CD8-positive, alpha-beta T cell	BFO:0000051	has part	positive	no	PR:000025409					
CL:0000906	activated CD8-positive, alpha-beta T cell	BFO:0000051	has part	positive	no	PR:000037069					
CL:0000906	activated CD8-positive, alpha-beta T cell	BFO:0000051	has part	positive	no	PR:000064867					
CL:0000906	activated CD8-positive, alpha-beta T cell	RO:0002104	has plasma membrane part	positive	no	PR:000064867					
CL:0000907	central memory CD8-positive, alpha-beta T cell	CL:4030046	lacks_plasma_membrane_part	negative	no	PR:000000001	protein				
CL:0000907	central memory CD8-positive, alpha-beta T cell	CL:4030046	lacks_plasma_membrane_part	negative	no	PR:000001004	CD4 molecule		UniProtKB:P01730	UniProtKB:P06332	PIRSF:PIRSF001977
CL:0000907	central memory CD8-positive, alpha-beta T cell	CL:4030046	lacks_plasma_membrane_part	negative	no	PR:000001006	receptor-type tyrosine-protein phosphatase C	CD45	UniProtKB:P08575	UniProtKB:P06800	IUPHARobj:1852; PIRSF:PIRSF002004
CL:0000907	central memory CD8-positive, alpha-beta T cell	CL:4030046	lacks_plasma_membrane_part	negative	yes	PR:000001015	receptor-type tyrosine-protein phosphatase C isoform CD45RA		UniProtKB:P08575-8		
CL:0000907	central memory CD8-positive, alpha-beta T cell	CL:4030046	lacks_plasma_membrane_part	negative	no	PR:000001380	interleukin-2 receptor subunit alpha	Il2r	UniProtKB:P01589	UniProtKB:P01590	IUPHARobj:1695; PIRSF:PIRSF001954
CL:0000907	central memory CD8-positive, alpha-beta T cell	CL:4030046	lacks_plasma_membrane_part	negative	no	PR:000018263					
CL:0000907	central memory CD8-positive, alpha-beta T cell	CL:4030046	lacks_plasma_membrane_part	negative	no	PR:000050216					
CL:0000907	central memory CD8-positive, alpha-beta T cell	CL:4030046	lacks_plasma_membrane_part	negative	no	PR:000064867					
CL:0000907	central memory CD8-positive, alpha-beta T cell	RO:0002104	has plasma membrane part	positive	no	PR:000000001	protein				
CL:0000907	central memory CD8-positive, alpha-beta T cell	BFO:0000051	has part	positive	no	PR:000000001	protein				
CL:0000907	central memory CD8-positive, alpha-beta T cell	RO:0002104	has plasma membrane part	positive	no	PR:000001006	receptor-type tyrosine-protein phosphatase C	CD45	UniProtKB:P08575	UniProtKB:P06800	IUPHARobj:1852; PIRSF:PIRSF002004
CL:0000907	central memory CD8-positive, alpha-beta T cell	BFO:0000051	has part	positive	no	PR:000001006	receptor-type tyrosine-protein phosphatase C	CD45	UniProtKB:P08575	UniProtKB:P06800	IUPHARobj:1852; PIRSF:PIRSF002004
CL:0000907	central memory CD8-positive, alpha-beta T cell	RO:0002104	has plasma membrane part	positive	no	PR:000001017	receptor-type tyrosine-protein phosphatase C isoform CD45RO	T200	UniProtKB:P08575-4		
CL:0000907	central memory CD8-positive, alpha-beta T cell	BFO:0000051	has part	positive	no	PR:000001017	receptor-type tyrosine-protein phosphatase C isoform CD45RO	T200	UniProtKB:P08575-4		
CL:0000907	central memory CD8-positive, alpha-beta T cell	BFO:0000051	has part	positive	no	PR:000001084	T-cell surface glycoprotein CD8 alpha chain	MAL; Lyt-2; Lyt2	UniProtKB:P01732	UniProtKB:P01731	
